run_id,experiment_name,condition_id,run_number,sensor_name,n_train_stacks,n_val_stacks,n_samples_per_class_0,n_samples_per_class_1,catastrophic_prob_type1,catastrophic_prob_type2,p_hat,se,ci_lo,ci_hi,true_disturbed_prop,f1_pixel,f1_sample,n_class0,n_class1,pixel_agreement,pixel_precision,pixel_recall,pixel_iou
run_ID_20260727_174806_e26013,point_sampling_sensitivity,n100_distMed,10,Sensor_Clean,20,40,100,100,0.02,0.02,0.015739157775625207,0.00022597783921192007,0.015296249349465661,0.016182066201784754,0.015871625681169677,0.9657684897520264,0.98989898989899,100,100,0.999106706844683,0.9594309501585059,0.9818815086624756,0.9418110690534527
run_ID_20260727_174806_e26013,point_sampling_sensitivity,n100_distMed,10,Sensor_X,20,40,100,100,0.02,0.02,0.013805389100934852,0.0006937469050403449,0.012445670152669647,0.015165108049200057,0.015871625681169677,0.7736927222259574,0.888888888888889,100,100,0.9933361544381707,0.7450108428486509,0.8252851637315993,0.6393814932562907
run_ID_20260727_174806_e26013,point_sampling_sensitivity,n100_distMed,10,Sensor_Y,20,40,100,100,0.02,0.02,0.02608720022841408,0.013915473637272979,0.0,0.05336102738528571,0.015871625681169677,0.4159227804645859,0.3327424333164417,100,100,0.9849423550590755,0.5297840461258791,0.38396535201388854,0.27553266053092573
run_ID_20260727_174806_e26013,point_sampling_sensitivity,n100_distMed,10,Sensor_Z,20,40,100,100,0.02,0.02,0.011545123166687979,0.009650881682859063,0.0,0.03046050368414905,0.015871625681169677,0.13921517476028633,0.07698946324004059,100,100,0.9555521352131956,0.09821086180764281,0.21780229077606378,0.06697477139787601
run_ID_20260727_174845_fea66f,point_sampling_sensitivity,n100_distHigh,1,Sensor_Clean,20,40,100,100,0.03,0.03,0.024542988814649457,0.0005658913449865441,0.0234338621593129,0.025652115469986015,0.02516775173761424,0.9750332748377384,0.9743589743589743,100,100,0.998408073618729,0.9668842376366718,0.9863633102574265,0.9538485047640783
run_ID_20260727_174845_fea66f,point_sampling_sensitivity,n100_distHigh,1,Sensor_X,20,40,100,100,0.03,0.03,0.022381946331667055,0.0011247351221213796,0.020177506000161893,0.024586386663172217,0.02516775173761424,0.7841421453692935,0.8888888888888888,100,100,0.9882985733070446,0.7551162825104073,0.824649550021717,0.6488303569829911
run_ID_20260727_174845_fea66f,point_sampling_sensitivity,n100_distHigh,1,Sensor_Y,20,40,100,100,0.03,0.03,0.040743518400437426,0.016785304956580985,0.00784492521601704,0.07364211158485781,0.02516775173761424,0.463963314623157,0.3570783900175633,100,100,0.9742059189020958,0.5215751683420538,0.44626772800344483,0.3003360091471968
run_ID_20260727_174845_fea66f,point_sampling_sensitivity,n100_distHigh,1,Sensor_Z,20,40,100,100,0.03,0.03,0.0369056960011343,0.01659067645081747,0.004388567678375255,0.06942282432389335,0.02516775173761424,0.18051046921543765,0.21831833988212782,100,100,0.9487804161887746,0.1837821567519529,0.21050627668461735,0.09690824461302786
run_ID_20260727_174925_739a83,point_sampling_sensitivity,n100_distHigh,2,Sensor_Clean,20,40,100,100,0.03,0.03,0.022928273351530422,0.0005821909522560289,0.021787200052983527,0.024069346650077317,0.024096260795624415,0.97357443492191,0.9690721649484536,100,100,0.9986232384153733,0.9677458197168178,0.9824323160224349,0.9504568654522154
run_ID_20260727_174925_739a83,point_sampling_sensitivity,n100_distHigh,2,Sensor_X,20,40,100,100,0.03,0.03,0.01868681547900238,0.0011132392602123807,0.0165049066228101,0.02086872433519466,0.024096260795624415,0.7877767134004502,0.8505747126436782,100,100,0.9896619378126186,0.7751652760507413,0.8082936417438024,0.6541095852878875
run_ID_20260727_174925_739a83,point_sampling_sensitivity,n100_distHigh,2,Sensor_Y,20,40,100,100,0.03,0.03,0.009509480994653471,0.0010149116163626747,0.007520290779091297,0.011498671210215645,0.024096260795624415,0.4247668835113333,0.6394557823129251,100,100,0.9751066069870227,0.4935941772399006,0.3868003902889577,0.26868604952628183
run_ID_20260727_174925_739a83,point_sampling_sensitivity,n100_distHigh,2,Sensor_Z,20,40,100,100,0.03,0.03,0.025780660781301434,0.013390917237941757,0.0,0.052026376287623854,0.024096260795624415,0.16682454892736448,0.16597726075316324,100,100,0.9305070261533652,0.12744344317536135,0.28341531381199764,0.09359410274184618
run_ID_20260727_175005_78dd6b,point_sampling_sensitivity,n100_distHigh,3,Sensor_Clean,20,40,100,100,0.03,0.03,0.022901884146443518,0.00040478869625417926,0.022108512880436405,0.02369525541245063,0.023492149903674125,0.972829918811591,0.984771573604061,100,100,0.998609348982859,0.9714891279089463,0.977627046547531,0.9498407621154958
run_ID_20260727_175005_78dd6b,point_sampling_sensitivity,n100_distHigh,3,Sensor_X,20,40,100,100,0.03,0.03,0.03274955536821854,0.009783691949854727,0.013573871510668818,0.05192523922576826,0.023492149903674125,0.7588667958596353,0.7308828082158209,100,100,0.9873146436490057,0.6759896891047473,0.8761007990901044,0.6160648761687628
run_ID_20260727_175005_78dd6b,point_sampling_sensitivity,n100_distHigh,3,Sensor_Y,20,40,100,100,0.03,0.03,0.02151851333102539,0.009834215422135322,0.002243805287431795,0.040793221374618986,0.023492149903674125,0.4696773075148671,0.516681307796416,100,100,0.9754046529900485,0.5298803804317012,0.4606382196674134,0.31490448573691066
run_ID_20260727_175005_78dd6b,point_sampling_sensitivity,n100_distHigh,3,Sensor_Z,20,40,100,100,0.03,0.03,0.02475403207691271,0.013721419980673213,0.0,0.05164752105578049,0.023492149903674125,0.19862448412185707,0.20157200862198607,100,100,0.9607614569314029,0.250363247017145,0.1961921878592453,0.10508635776526212
run_ID_20260727_175042_9235f5,point_sampling_sensitivity,n100_distHigh,4,Sensor_Clean,20,40,100,100,0.03,0.03,0.053746164366880254,0.0,0.053746164366880254,0.053746164366880254,0.05494075840115615,0.9718310818458087,1.0,100,100,0.9986403940139393,0.9979283558635226,0.9515233381565953,0.9494913721689082
run_ID_20260727_175042_9235f5,point_sampling_sensitivity,n100_distHigh,4,Sensor_X,20,40,100,100,0.03,0.03,0.05853574171005079,0.003487179817797335,0.05170099485955307,0.06537048856054851,0.05494075840115615,0.7852515655616026,0.8505747126436782,100,100,0.9640468356078893,0.7196061057387149,0.850879590738873,0.6359783029853567
run_ID_20260727_175042_9235f5,point_sampling_sensitivity,n100_distHigh,4,Sensor_Y,20,40,100,100,0.03,0.03,0.055652986032206746,0.005059362366564249,0.045736818009003484,0.06556915405541001,0.05494075840115615,0.4076523995397869,0.7096774193548387,100,100,0.9305164121651792,0.32258286349602844,0.5992935637870768,0.2628811901018296
run_ID_20260727_175042_9235f5,point_sampling_sensitivity,n100_distHigh,4,Sensor_Z,20,40,100,100,0.03,0.03,0.05028113718911118,0.011751667732043775,0.027248291676023884,0.07331398270219848,0.05494075840115615,0.15184423114367707,0.3102836337731297,100,100,0.8062151867685998,0.09890815309344228,0.5485633874839994,0.09185439528728806
